filename,has_store_name,has_store_address,has_store_tax_id,has_store_phone,has_date,has_invoice_number,has_item_list,has_amount,has_vat,has_amount_words,has_signature,label
4_rot45_cw_9.jpg,0,1,0,1,0,0,1,0,0,0,0.0,0
4_rot90_cw_0.jpg,0,1,1,1,1,1,1,0,1,0,0.0,0
4_rot90_cw_1.jpg,1,1,1,1,1,0,1,1,1,0,1.0,0
4_rot90_cw_2.jpg,1,1,1,1,1,1,1,1,1,1,1.0,0
4_rot90_cw_3.jpg,1,0,1,0,1,1,1,0,1,0,0.0,0
4_rot90_cw_4.jpg,1,1,1,1,0,0,1,0,1,0,1.0,0
4_rot90_cw_5.jpg,1,1,1,1,1,1,0,1,1,0,1.0,0
4_rot90_cw_6.jpg,1,1,0,0,0,1,1,0,0,0,0.0,0
4_rot90_cw_7.jpg,1,1,1,1,1,1,1,1,1,0,1.0,0
4_rot90_cw_8.jpg,1,1,1,1,1,1,1,1,1,0,1.0,0
4_rot90_cw_9.jpg,0,0,0,0,0,0,0,0,0,0,0.0,0
4_rot_random_0.jpg,1,1,1,1,1,1,1,1,1,1,1.0,0
4_rot_random_1.jpg,1,1,1,1,1,1,1,1,1,1,1.0,0
4_rot_random_2.jpg,0,1,0,1,1,0,0,0,0,0,0.0,0
4_rot_random_3.jpg,1,1,1,1,1,1,1,1,1,1,0.0,0
4_rot_random_4.jpg,1,1,0,1,0,0,1,0,1,0,0.0,0
4_rot_random_5.jpg,1,1,1,1,1,1,1,1,1,1,1.0,0
4_rot_random_6.jpg,0,1,0,1,0,0,0,0,1,0,0.0,0
4_rot_random_7.jpg,0,1,0,0,0,0,1,0,0,0,0.0,0
4_rot_random_8.jpg,1,1,1,1,1,1,0,0,1,0,0.0,0
4_rot_random_9.jpg,1,1,1,1,1,1,1,1,1,1,0.0,0
5_rot45_ccw_0.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_ccw_1.jpg,0,0,0,1,0,0,0,0,0,0,0.0,1
5_rot45_ccw_2.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_ccw_3.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_ccw_4.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_ccw_5.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_ccw_6.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_ccw_7.jpg,1,1,0,0,0,0,1,0,0,0,0.0,1
5_rot45_ccw_8.jpg,1,0,0,0,0,0,1,0,0,0,0.0,1
5_rot45_ccw_9.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_cw_0.jpg,0,0,0,0,0,0,0,0,0,0,0.0,1
5_rot45_cw_1.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_cw_2.jpg,0,0,0,0,0,0,0,0,0,0,0.0,1
5_rot45_cw_3.jpg,0,1,1,0,0,0,1,0,1,0,0.0,1
5_rot45_cw_4.jpg,1,0,0,0,0,0,1,0,0,0,0.0,1
5_rot45_cw_5.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_cw_6.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_cw_7.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot45_cw_8.jpg,1,0,0,0,0,0,1,0,0,0,0.0,1
5_rot45_cw_9.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot90_cw_0.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot90_cw_1.jpg,0,0,0,0,0,0,1,0,0,1,0.0,1
5_rot90_cw_2.jpg,1,1,0,1,1,1,1,0,0,0,0.0,1
5_rot90_cw_3.jpg,1,0,0,0,0,0,0,0,0,0,0.0,1
5_rot90_cw_4.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot90_cw_5.jpg,1,1,0,1,1,1,1,1,0,0,1.0,1
5_rot90_cw_6.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot90_cw_7.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot90_cw_8.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot90_cw_9.jpg,1,1,0,1,1,1,1,0,0,0,0.0,1
5_rot_random_0.jpg,0,0,0,0,0,0,0,0,0,0,0.0,1
5_rot_random_1.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot_random_2.jpg,1,0,0,0,0,0,1,0,1,0,0.0,1
5_rot_random_3.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot_random_4.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot_random_5.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot_random_6.jpg,1,0,0,0,0,1,1,0,0,0,0.0,1
5_rot_random_7.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot_random_8.jpg,1,1,0,1,1,1,1,1,0,0,0.0,1
5_rot_random_9.jpg,0,0,0,0,0,0,0,0,0,0,0.0,1
6_rot45_ccw_0.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_ccw_1.jpg,1,1,0,0,0,0,0,0,0,0,0.0,1
6_rot45_ccw_2.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_ccw_3.jpg,0,1,0,0,0,1,1,0,0,0,0.0,1
6_rot45_ccw_4.jpg,0,1,0,0,0,0,0,0,0,0,0.0,1
6_rot45_ccw_5.jpg,0,1,0,0,0,0,0,0,0,0,0.0,1
6_rot45_ccw_6.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_ccw_7.jpg,0,1,0,0,0,0,0,0,0,0,0.0,1
6_rot45_ccw_8.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_ccw_9.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_cw_0.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_cw_1.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_cw_2.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_cw_3.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_cw_4.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_cw_5.jpg,0,0,0,0,0,1,0,0,0,0,0.0,1
6_rot45_cw_6.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_cw_7.jpg,0,0,0,0,0,1,0,0,0,0,0.0,1
6_rot45_cw_8.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot45_cw_9.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot90_cw_0.jpg,0,0,0,0,0,0,1,1,1,0,0.0,1
6_rot90_cw_1.jpg,0,1,0,0,0,0,1,0,0,0,0.0,1
6_rot90_cw_2.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot90_cw_3.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot90_cw_4.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot90_cw_5.jpg,0,0,0,0,0,1,0,0,0,0,0.0,1
6_rot90_cw_6.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot90_cw_7.jpg,0,0,0,0,0,0,0,0,0,0,0.0,1
6_rot90_cw_8.jpg,1,1,0,0,0,1,1,0,0,0,0.0,1
6_rot90_cw_9.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_0.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_1.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_2.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_3.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_4.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_5.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_6.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_7.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_8.jpg,0,1,0,0,1,1,1,1,1,0,0.0,1
6_rot_random_9.jpg,0,1,0,0,0,1,0,0,0,0,0.0,1
7_rot45_ccw_0.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_ccw_1.jpg,0,1,0,0,0,0,1,0,0,0,0.0,1
7_rot45_ccw_2.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_ccw_3.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_ccw_4.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_ccw_5.jpg,0,1,0,0,0,1,0,0,0,0,0.0,1
7_rot45_ccw_6.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_ccw_7.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_ccw_8.jpg,0,1,0,1,0,1,1,0,0,0,0.0,1
7_rot45_ccw_9.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_cw_0.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_cw_1.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_cw_2.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_cw_3.jpg,1,1,0,1,0,1,1,0,0,0,0.0,1
7_rot45_cw_4.jpg,1,1,0,1,0,1,1,0,0,0,0.0,1
7_rot45_cw_5.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_cw_6.jpg,1,1,0,0,1,1,1,1,0,1,0.0,1
7_rot45_cw_7.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_cw_8.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot45_cw_9.jpg,1,1,1,1,0,0,1,1,1,0,1.0,1
7_rot90_cw_0.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot90_cw_1.jpg,0,0,0,0,0,0,0,0,0,0,0.0,1
7_rot90_cw_2.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot90_cw_3.jpg,0,0,0,0,0,0,1,0,0,1,0.0,1
7_rot90_cw_4.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
7_rot90_cw_5.jpg,1,1,1,1,1,1,1,1,1,0,0.0,1
7_rot90_cw_6.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot90_cw_7.jpg,0,1,0,0,0,1,1,1,1,1,0.0,1
7_rot90_cw_8.jpg,0,0,0,0,0,1,0,0,0,0,0.0,1
7_rot90_cw_9.jpg,0,0,0,0,0,1,1,0,0,0,0.0,1
7_rot_random_0.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot_random_1.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot_random_2.jpg,0,1,0,1,0,1,1,0,0,0,0.0,1
7_rot_random_3.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot_random_4.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot_random_5.jpg,0,1,0,0,0,1,1,0,0,0,0.0,1
7_rot_random_6.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot_random_7.jpg,0,1,0,1,1,1,1,1,0,0,0.0,1
7_rot_random_8.jpg,0,1,0,1,0,1,0,0,0,0,0.0,1
7_rot_random_9.jpg,0,1,0,1,0,1,1,0,0,0,0.0,1
8_rot45_ccw_0.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot45_ccw_1.jpg,1,1,0,0,1,1,1,1,1,0,0.0,1
8_rot45_ccw_2.jpg,1,1,0,1,1,0,1,1,1,0,1.0,1
8_rot45_ccw_3.jpg,1,1,0,1,1,0,1,1,1,0,1.0,1
8_rot45_ccw_4.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot45_ccw_5.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot45_ccw_6.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot45_ccw_7.jpg,1,1,0,1,1,0,1,1,1,0,1.0,1
8_rot45_ccw_8.jpg,0,0,0,0,0,0,1,0,0,0,0.0,1
8_rot45_ccw_9.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot45_cw_0.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot45_cw_1.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot45_cw_2.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot45_cw_3.jpg,1,1,0,1,1,0,1,1,1,0,1.0,1
8_rot45_cw_4.jpg,0,0,0,0,0,0,0,0,0,1,0.0,1
8_rot45_cw_5.jpg,1,1,0,1,1,1,1,1,1,0,0.0,1
8_rot45_cw_6.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot45_cw_7.jpg,1,1,0,0,0,0,0,0,0,0,0.0,1
8_rot45_cw_8.jpg,1,0,0,0,1,0,1,1,1,0,0.0,1
8_rot45_cw_9.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot90_cw_0.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot90_cw_1.jpg,1,1,0,0,1,0,1,1,1,0,1.0,1
8_rot90_cw_2.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot90_cw_3.jpg,1,1,0,1,1,0,1,1,1,0,0.0,1
8_rot90_cw_4.jpg,1,1,0,1,1,0,1,1,1,0,1.0,1
8_rot90_cw_5.jpg,1,1,0,1,1,1,1,1,1,0,0.0,1
8_rot90_cw_6.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot90_cw_7.jpg,1,0,0,1,0,0,0,0,0,0,0.0,1
8_rot90_cw_8.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot90_cw_9.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot_random_0.jpg,1,1,0,1,0,0,1,0,0,0,0.0,1
8_rot_random_1.jpg,0,1,0,0,0,0,0,0,0,0,0.0,1
8_rot_random_2.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot_random_3.jpg,0,1,0,1,0,1,1,1,1,0,0.0,1
8_rot_random_4.jpg,0,0,0,1,0,0,0,0,0,0,0.0,1
8_rot_random_5.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot_random_6.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot_random_7.jpg,1,1,0,1,1,1,1,1,1,0,1.0,1
8_rot_random_8.jpg,0,0,0,0,1,0,1,0,0,0,0.0,1
8_rot_random_9.jpg,0,1,0,0,0,0,0,0,0,0,0.0,1
9_rot45_ccw_0.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot45_ccw_1.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot45_ccw_2.jpg,1,1,1,1,1,1,1,1,1,1,0.0,1
9_rot45_ccw_3.jpg,1,1,1,1,1,0,1,1,1,1,1.0,1
9_rot45_ccw_4.jpg,1,1,0,1,1,1,1,1,1,1,1.0,1
9_rot45_ccw_5.jpg,1,0,0,0,0,1,1,0,0,0,0.0,1
9_rot45_ccw_6.jpg,1,1,0,0,0,1,1,0,0,0,0.0,1
9_rot45_ccw_7.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot45_ccw_8.jpg,1,1,0,1,1,1,1,1,1,1,1.0,1
9_rot45_ccw_9.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot45_cw_0.jpg,1,0,0,0,0,0,1,0,0,0,0.0,1
9_rot45_cw_1.jpg,1,1,0,1,1,1,1,1,1,1,1.0,1
9_rot45_cw_2.jpg,0,1,0,1,0,1,1,0,0,0,0.0,1
9_rot45_cw_3.jpg,1,1,0,1,1,1,1,1,1,1,1.0,1
9_rot45_cw_4.jpg,0,1,0,0,0,0,1,0,0,0,0.0,1
9_rot45_cw_5.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot45_cw_6.jpg,1,1,0,0,0,1,0,0,0,0,0.0,1
9_rot45_cw_7.jpg,0,0,0,1,0,0,1,0,0,0,0.0,1
9_rot45_cw_8.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot45_cw_9.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot90_cw_0.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot90_cw_1.jpg,1,1,1,1,1,1,1,1,1,1,0.0,1
9_rot90_cw_2.jpg,0,1,0,1,0,1,0,0,1,0,0.0,1
9_rot90_cw_3.jpg,0,0,0,0,0,1,0,0,0,0,0.0,1
9_rot90_cw_4.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot90_cw_5.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot90_cw_6.jpg,0,0,0,1,0,0,0,0,0,0,0.0,1
9_rot90_cw_7.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot90_cw_8.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot90_cw_9.jpg,0,1,0,0,0,0,1,0,0,0,0.0,1
9_rot_random_0.jpg,1,1,0,1,0,0,1,0,0,0,0.0,1
9_rot_random_1.jpg,1,1,1,1,1,1,1,1,1,1,1.0,1
9_rot_random_2.jpg,1,1,1,1,1,1,1,1,1,0,1.0,1
9_rot_random_3.jpg,0,0,0,0,0,0,1,0,0,0,0.0,1
9_rot_random_4.jpg,1,1,0,0,0,0,1,0,0,0,0.0,1
9_rot_random_5.jpg,1,0,0,0,0,0,1,0,0,0,0.0,1
9_rot_random_6.jpg,1,1,1,1,1,1,1,1,1,0,1.0,1
9_rot_random_7.jpg,0,1,0,0,0,1,1,0,0,0,0.0,1
9_rot_random_8.jpg,0,1,0,0,0,1,1,0,0,0,0.0,1
9_rot_random_9.jpg,1,1,0,0,1,0,1,0,0,0,0.0,1
ex1_rot45_ccw_0.jpg,1,1,0,0,1,1,1,1,1,1,,0
ex1_rot45_ccw_1.jpg,1,1,1,1,1,1,1,0,1,0,,0
ex1_rot45_ccw_2.jpg,1,1,1,1,1,1,1,1,1,0,,0
ex1_rot45_ccw_3.jpg,1,1,0,1,1,1,1,1,1,0,,0
ex1_rot45_ccw_4.jpg,1,1,0,0,1,1,1,0,1,0,,0
ex1_rot45_ccw_5.jpg,1,1,1,1,1,0,1,0,1,0,,0
ex1_rot45_ccw_6.jpg,0,1,0,0,1,0,1,0,1,0,,0
ex1_rot45_ccw_7.jpg,0,1,0,0,0,0,1,1,1,0,,0
ex1_rot45_ccw_8.jpg,1,1,0,1,1,1,1,1,1,1,,0
ex1_rot45_cw_0.jpg,1,1,0,0,0,0,0,0,0,0,,0
ex1_rot45_cw_1.jpg,1,1,0,0,1,0,1,1,1,0,,0
ex1_rot45_cw_2.jpg,0,1,0,0,1,0,0,0,0,0,,0
ex1_rot45_cw_3.jpg,0,1,0,1,1,1,1,1,1,0,,0
ex1_rot45_cw_4.jpg,1,1,1,1,1,0,1,0,1,0,,0
ex1_rot45_cw_5.jpg,1,1,0,0,0,0,1,1,1,0,,0
ex1_rot45_cw_6.jpg,0,0,0,0,0,1,0,0,0,0,,0
ex1_rot45_cw_7.jpg,1,1,1,1,1,1,1,0,0,0,,0
ex1_rot45_cw_8.jpg,1,0,0,0,1,1,1,1,1,1,,0
ex1_rot90_cw_0.jpg,1,1,1,1,1,1,1,0,1,0,,0
ex1_rot90_cw_1.jpg,0,0,0,1,0,0,0,0,0,0,,0
ex1_rot90_cw_2.jpg,0,0,0,1,1,0,1,0,0,0,,0
ex1_rot90_cw_3.jpg,1,1,0,1,1,1,1,1,1,0,,0
ex1_rot90_cw_4.jpg,0,0,0,0,0,0,0,0,0,0,,0
ex1_rot90_cw_5.jpg,0,1,0,0,0,0,0,0,0,0,,0
ex1_rot90_cw_6.jpg,0,1,0,1,1,1,1,1,1,0,,0
ex1_rot90_cw_7.jpg,1,1,0,1,1,0,1,0,1,0,,0
ex1_rot90_cw_8.jpg,0,0,0,0,0,1,0,0,0,0,,0
ex1_rot_random_0.jpg,1,0,0,0,0,0,1,0,0,0,,0
ex1_rot_random_1.jpg,1,0,0,1,1,1,1,1,1,1,,0
ex1_rot_random_2.jpg,0,1,0,1,0,0,0,0,0,0,,0
ex1_rot_random_3.jpg,1,1,0,0,0,0,0,0,1,0,,0
ex1_rot_random_4.jpg,1,1,0,1,1,1,1,1,1,0,,0
ex1_rot_random_5.jpg,1,1,1,0,1,1,1,0,1,0,,0
ex1_rot_random_6.jpg,0,1,0,0,0,0,0,0,0,0,,0
ex1_rot_random_7.jpg,1,1,0,0,1,1,1,1,1,0,,0
ex1_rot_random_8.jpg,0,1,1,1,0,0,1,1,1,1,,0
ex2_rot45_ccw_0.jpg,1,1,0,1,1,1,1,0,1,1,,0
ex2_rot45_ccw_1.jpg,1,1,1,1,1,1,1,1,1,1,,0
ex2_rot45_ccw_2.jpg,1,1,0,1,1,1,1,0,1,0,,0
ex2_rot45_ccw_3.jpg,1,1,0,1,1,1,1,0,1,1,,0
ex2_rot45_ccw_4.jpg,1,1,1,1,0,1,1,0,1,0,,0
ex2_rot45_ccw_5.jpg,0,1,0,0,1,1,1,0,1,1,,0
ex2_rot45_ccw_6.jpg,1,1,1,1,1,1,1,1,1,0,,0
ex2_rot45_ccw_7.jpg,1,1,1,1,1,0,1,1,1,1,,0
ex2_rot45_ccw_8.jpg,1,1,1,1,1,1,1,1,1,1,,0
ex2_rot45_cw_0.jpg,0,0,0,0,0,0,0,0,0,0,,0
ex2_rot45_cw_1.jpg,1,1,1,1,1,1,1,0,1,0,,0
ex2_rot45_cw_2.jpg,1,1,1,1,1,0,1,1,1,0,,0
ex2_rot45_cw_3.jpg,1,1,1,1,1,0,1,1,1,0,,0
ex2_rot45_cw_4.jpg,1,1,1,1,1,1,1,0,1,1,,0
ex2_rot45_cw_5.jpg,0,1,1,1,1,1,1,1,1,0,,0
ex2_rot45_cw_6.jpg,1,1,0,0,1,1,1,1,1,1,,0
ex2_rot45_cw_7.jpg,1,1,1,1,1,1,1,1,1,1,,0
ex2_rot45_cw_8.jpg,1,1,0,1,1,1,1,0,0,0,,0
ex2_rot90_cw_0.jpg,1,1,0,0,0,1,0,0,0,0,,0
ex2_rot90_cw_1.jpg,1,1,0,1,1,0,1,1,1,0,,0
ex2_rot90_cw_2.jpg,1,1,1,1,1,1,1,0,0,0,,0
ex2_rot90_cw_3.jpg,1,1,1,1,1,1,1,0,1,0,,0
ex2_rot90_cw_4.jpg,1,1,1,1,1,1,1,0,1,0,,0
ex2_rot90_cw_5.jpg,0,0,0,0,1,0,0,0,0,0,,0
ex2_rot90_cw_6.jpg,0,1,0,0,0,1,0,0,0,0,,0
ex2_rot90_cw_7.jpg,1,1,1,1,1,1,1,1,1,1,,0
ex2_rot90_cw_8.jpg,1,1,0,1,1,1,1,1,1,0,,0
ex2_rot_random_0.jpg,0,0,0,0,0,1,0,0,0,0,,0
ex2_rot_random_1.jpg,1,1,1,1,1,0,1,1,1,1,,0
ex2_rot_random_2.jpg,1,1,1,1,1,1,1,1,1,0,,0
ex2_rot_random_3.jpg,1,1,1,1,1,1,1,0,1,0,,0
ex2_rot_random_4.jpg,1,1,0,1,1,1,1,0,0,0,,0
ex2_rot_random_5.jpg,1,1,1,1,1,1,1,0,1,0,,0
ex2_rot_random_6.jpg,1,1,0,1,1,1,1,0,1,1,,0
ex2_rot_random_7.jpg,1,1,1,1,1,1,1,1,1,1,,0
ex2_rot_random_8.jpg,1,1,1,1,0,1,0,0,1,0,,0
